Date,Open,High,Low,Close,Adj Close,Volume
2018-06-12,485.000000,505.000000,485.000000,495.850006,495.850006,980
2018-06-13,495.500000,510.000000,492.000000,507.000000,507.000000,860
2018-06-14,516.000000,545.000000,507.000000,543.799988,543.799988,4010
2018-06-15,525.000000,548.000000,521.000000,535.000000,535.000000,5130
2018-06-18,535.000000,535.000000,510.000000,530.000000,530.000000,5610
2018-06-19,530.000000,530.000000,515.000000,530.000000,530.000000,1590
2018-06-21,531.000000,531.000000,509.000000,509.000000,509.000000,5430
2018-06-22,515.000000,515.000000,490.000000,503.000000,503.000000,2090
2018-06-25,500.000000,501.000000,490.000000,491.000000,491.000000,840
2018-06-26,495.000000,510.000000,495.000000,502.000000,502.000000,1740
2018-06-27,513.000000,514.000000,495.000000,495.000000,495.000000,470
2018-06-28,495.000000,530.000000,495.000000,526.650024,526.650024,2110
2018-06-29,530.000000,550.000000,530.000000,543.750000,543.750000,2680
2018-07-02,530.000000,545.000000,526.650024,527.349976,527.349976,3210
2018-07-03,535.000000,535.000000,514.400024,514.400024,514.400024,1840
2018-07-04,514.000000,515.000000,514.000000,515.000000,515.000000,240
2018-07-05,527.000000,535.000000,526.150024,535.000000,535.000000,3840
2018-07-06,535.000000,535.000000,510.000000,534.000000,534.000000,640
2018-07-10,534.000000,540.000000,522.000000,525.000000,525.000000,1360
2018-07-11,525.000000,525.000000,518.000000,518.000000,518.000000,1490
2018-07-12,524.000000,530.000000,519.000000,523.500000,523.500000,950
2018-07-13,525.000000,530.000000,521.750000,523.650024,523.650024,1050
2018-07-16,530.000000,530.000000,523.250000,525.000000,525.000000,660
2018-07-17,525.000000,540.000000,508.000000,540.000000,540.000000,2340
2018-07-18,540.000000,540.000000,526.500000,540.000000,540.000000,1330
2018-07-19,540.000000,545.000000,525.000000,535.000000,535.000000,1010
2018-07-20,535.000000,540.000000,530.000000,530.000000,530.000000,2390
2018-07-23,530.000000,530.000000,520.000000,530.000000,530.000000,1110
2018-07-24,531.000000,538.000000,520.099976,538.000000,538.000000,1750
2018-07-25,545.000000,545.000000,530.000000,538.000000,538.000000,480
2018-07-26,550.000000,550.000000,532.000000,534.750000,534.750000,4500
2018-07-27,545.000000,545.000000,532.250000,534.000000,534.000000,820
2018-07-30,532.250000,532.250000,508.000000,515.000000,515.000000,760
2018-07-31,521.000000,530.000000,515.000000,525.000000,525.000000,1380
2018-08-01,550.000000,560.000000,550.000000,555.000000,555.000000,6230
2018-08-02,560.000000,580.000000,552.200012,572.900024,572.900024,6290
2018-08-03,574.000000,574.000000,569.000000,570.150024,570.150024,2760
2018-08-06,576.000000,576.000000,572.000000,573.950012,573.950012,1770
2018-08-07,574.000000,576.000000,550.000000,570.000000,570.000000,3520
2018-08-08,575.000000,576.000000,565.000000,575.000000,575.000000,8490
2018-08-09,580.000000,592.000000,578.000000,591.400024,591.400024,7460
2018-08-10,591.000000,630.000000,591.000000,612.650024,612.650024,3350
2018-08-13,614.049988,650.000000,614.000000,635.000000,635.000000,60970
2018-08-14,630.000000,635.000000,610.000000,635.000000,635.000000,12360
2018-08-15,640.000000,640.000000,629.000000,639.000000,639.000000,5150
2018-08-16,645.000000,645.000000,636.000000,641.000000,641.000000,6900
2018-08-17,640.000000,655.000000,640.000000,655.000000,655.000000,9460
2018-08-21,655.000000,655.000000,646.000000,650.000000,650.000000,11700
2018-08-22,679.000000,679.000000,650.000000,654.599976,654.599976,4150
2018-08-23,650.000000,668.000000,648.000000,661.900024,661.900024,10820
2018-08-24,670.000000,675.000000,660.000000,674.349976,674.349976,5580
2018-08-27,675.000000,680.000000,675.000000,677.000000,677.000000,7540
2018-08-28,680.000000,700.000000,680.000000,700.000000,700.000000,12000
2018-08-29,705.000000,780.000000,700.000000,762.000000,762.000000,31870
2018-08-30,800.099976,940.000000,800.099976,894.200012,894.200012,16660
2018-08-31,890.000000,900.000000,841.000000,855.650024,855.650024,9790
2018-09-03,894.000000,935.000000,894.000000,908.000000,908.000000,13330
2018-09-04,920.000000,920.000000,885.000000,897.000000,897.000000,9790
2018-09-05,904.000000,904.000000,860.000000,876.450012,876.450012,6340
2018-09-06,876.500000,876.500000,830.000000,838.000000,838.000000,10560
2018-09-07,835.000000,845.900024,820.000000,825.000000,825.000000,7190
2018-09-10,828.900024,840.000000,800.000000,820.000000,820.000000,3610
2018-09-11,840.000000,855.000000,839.000000,850.000000,850.000000,5560
2018-09-12,848.000000,865.000000,835.000000,861.599976,861.599976,4400
2018-09-13,890.000000,915.000000,876.000000,905.450012,905.450012,3700
2018-09-14,922.000000,922.000000,890.500000,901.000000,901.000000,5990
2018-09-17,890.000000,890.000000,865.000000,867.150024,867.150024,5110
2018-09-18,883.000000,883.000000,873.000000,874.349976,874.349976,2700
2018-09-19,874.950012,874.950012,850.000000,860.000000,860.000000,4580
2018-09-20,848.000000,859.900024,830.000000,838.750000,838.750000,23010
2018-09-21,840.000000,840.000000,806.000000,817.049988,817.049988,10460
2018-09-24,818.000000,850.000000,806.000000,827.650024,827.650024,3320
2018-09-25,869.000000,870.000000,842.000000,850.000000,850.000000,4530
2018-09-26,870.000000,875.000000,850.000000,854.299988,854.299988,5740
2018-09-27,850.000000,905.000000,850.000000,893.650024,893.650024,4880
2018-09-28,905.000000,945.000000,905.000000,940.000000,940.000000,4020
2018-10-01,945.099976,950.000000,905.000000,905.000000,905.000000,1980
2018-10-02,905.000000,905.000000,869.000000,870.000000,870.000000,2090
2018-10-03,869.000000,900.000000,865.000000,888.000000,888.000000,4340
2018-10-04,880.000000,898.000000,860.000000,866.700012,866.700012,5050
2018-10-05,850.000000,865.000000,835.000000,850.000000,850.000000,1890
2018-10-08,840.000000,843.000000,821.000000,835.000000,835.000000,3940
2018-10-09,835.000000,855.000000,825.000000,845.000000,845.000000,3850
2018-10-10,845.000000,845.000000,809.950012,809.950012,809.950012,3180
2018-10-11,800.000000,830.000000,770.000000,805.000000,805.000000,4850
2018-10-12,805.000000,815.000000,780.000000,815.000000,815.000000,3080
2018-10-16,815.000000,815.000000,790.000000,801.000000,801.000000,4100
2018-10-17,802.000000,815.000000,799.000000,810.000000,810.000000,21200
2018-10-18,820.000000,820.000000,790.000000,792.549988,792.549988,1570
2018-10-19,800.000000,815.000000,800.000000,805.000000,805.000000,1620
2018-10-22,830.000000,830.000000,802.500000,806.000000,806.000000,1410
2018-10-23,807.000000,819.000000,785.000000,818.799988,818.799988,3440
2018-10-24,820.000000,820.000000,800.000000,800.000000,800.000000,1490
2018-10-25,800.000000,818.000000,800.000000,812.500000,812.500000,3280
2018-10-26,785.000000,820.000000,780.000000,814.000000,814.000000,3600
2018-10-29,810.000000,810.000000,785.000000,785.000000,785.000000,890
2018-10-30,780.000000,800.000000,770.000000,780.000000,780.000000,17480
2018-10-31,780.000000,800.000000,780.000000,790.000000,790.000000,1300
2018-11-01,780.000000,795.000000,770.000000,792.000000,792.000000,3150
2018-11-02,789.000000,789.000000,731.000000,735.000000,735.000000,4390
2018-11-05,740.000000,740.000000,710.000000,719.599976,719.599976,5550
2018-11-07,730.000000,745.000000,730.000000,745.000000,745.000000,760
2018-11-08,748.000000,758.000000,740.000000,741.000000,741.000000,710
2018-11-09,742.000000,742.000000,720.099976,723.000000,723.000000,2490
2018-11-12,723.000000,723.000000,680.000000,696.000000,696.000000,3890
2018-11-13,695.000000,710.000000,682.000000,695.000000,695.000000,3130
2018-11-14,700.000000,700.000000,670.000000,676.000000,676.000000,8540
2018-11-15,677.000000,690.000000,677.000000,690.000000,690.000000,3210
2018-11-16,692.000000,708.000000,690.000000,700.049988,700.049988,3130
2018-11-20,670.000000,670.000000,640.000000,644.849976,644.849976,17690
2018-11-21,649.000000,650.000000,640.000000,649.000000,649.000000,1770
2018-11-22,655.000000,665.000000,655.000000,662.500000,662.500000,250
2018-11-23,650.000000,661.000000,641.000000,641.000000,641.000000,2420
2018-11-26,655.000000,684.000000,650.000000,682.500000,682.500000,5720
2018-11-27,683.000000,710.000000,670.000000,672.000000,672.000000,3590
2018-11-28,672.000000,705.000000,672.000000,700.000000,700.000000,7370
2018-11-29,700.000000,710.000000,671.000000,676.500000,676.500000,5520
2018-11-30,676.500000,676.500000,676.500000,676.500000,676.500000,0
2018-12-03,700.000000,700.000000,665.000000,672.000000,672.000000,4870
2018-12-04,672.000000,675.000000,662.000000,665.000000,665.000000,1830
2018-12-05,665.000000,674.000000,665.000000,674.000000,674.000000,760
2018-12-06,670.000000,670.000000,650.000000,651.000000,651.000000,4680
2018-12-07,650.000000,655.000000,624.000000,642.500000,642.500000,1500
2018-12-10,630.000000,645.000000,603.000000,644.049988,644.049988,4860
2018-12-11,643.500000,645.000000,630.000000,632.000000,632.000000,2710
2018-12-12,632.000000,651.000000,632.000000,643.000000,643.000000,1250
2018-12-13,660.000000,660.000000,641.000000,645.000000,645.000000,400
2018-12-14,645.000000,645.000000,638.000000,638.000000,638.000000,770
2018-12-17,650.000000,650.000000,627.000000,630.200012,630.200012,6850
2018-12-18,630.299988,649.000000,620.000000,634.000000,634.000000,2980
2018-12-19,640.000000,644.000000,625.000000,625.000000,625.000000,4540
2018-12-20,616.000000,620.000000,600.000000,604.099976,604.099976,3080
2018-12-21,604.099976,606.000000,580.000000,585.000000,585.000000,5150
2018-12-26,609.000000,609.000000,570.000000,594.000000,594.000000,2060
2018-12-27,610.000000,610.000000,580.000000,582.000000,582.000000,5410
2018-12-28,585.000000,600.000000,585.000000,600.000000,600.000000,6750
2018-12-31,600.000000,600.000000,600.000000,600.000000,600.000000,0
2019-01-02,600.000000,620.000000,595.000000,602.200012,602.200012,3900
2019-01-03,555.000000,555.000000,536.000000,539.900024,539.900024,39300
2019-01-04,549.000000,563.000000,544.000000,554.349976,554.349976,39120
2019-01-07,565.000000,565.000000,546.000000,550.000000,550.000000,7900
2019-01-08,555.000000,575.000000,555.000000,569.500000,569.500000,8000
2019-01-09,570.000000,584.000000,560.000000,578.500000,578.500000,1250
2019-01-10,570.000000,575.000000,565.000000,570.000000,570.000000,2230
2019-01-11,575.000000,575.000000,564.000000,570.000000,570.000000,1790
2019-01-14,568.000000,584.000000,555.000000,555.000000,555.000000,1640
2019-01-15,555.000000,571.000000,555.000000,567.500000,567.500000,2080
2019-01-16,580.000000,589.500000,575.000000,589.500000,589.500000,2870
2019-01-17,575.000000,590.000000,575.000000,589.000000,589.000000,6020
2019-01-18,598.000000,598.000000,589.000000,590.000000,590.000000,14970
2019-01-21,590.000000,600.000000,590.000000,593.000000,593.000000,780
2019-01-22,593.000000,600.000000,573.000000,579.000000,579.000000,3090
2019-01-23,579.000000,582.000000,579.000000,580.000000,580.000000,1460
2019-01-24,582.000000,582.000000,573.000000,580.000000,580.000000,1410
2019-01-25,585.000000,600.000000,585.000000,589.500000,589.500000,15830
2019-01-28,590.000000,590.000000,575.000000,580.000000,580.000000,5350
2019-01-29,580.000000,595.000000,580.000000,585.000000,585.000000,2260
2019-01-30,608.000000,638.000000,600.000000,605.500000,605.500000,12910
2019-01-31,615.000000,645.000000,615.000000,634.000000,634.000000,2750
2019-02-01,633.000000,640.000000,600.000000,620.000000,620.000000,5090
2019-02-04,620.000000,645.000000,620.000000,638.000000,638.000000,3140
2019-02-05,640.000000,655.000000,630.000000,650.000000,650.000000,6680
2019-02-06,662.000000,669.000000,643.000000,656.000000,656.000000,9280
2019-02-07,660.000000,665.000000,646.000000,653.500000,653.500000,2670
2019-02-08,652.000000,652.000000,635.000000,650.000000,650.000000,6610
2019-02-11,620.000000,670.000000,620.000000,650.000000,650.000000,2890
2019-02-12,660.000000,660.000000,640.000000,650.000000,650.000000,4610
2019-02-13,660.000000,660.000000,650.000000,654.500000,654.500000,5230
2019-02-14,653.000000,660.000000,653.000000,658.500000,658.500000,3390
2019-02-15,658.500000,660.000000,645.000000,653.000000,653.000000,5170
2019-02-18,640.000000,655.000000,640.000000,651.000000,651.000000,540
2019-02-19,653.000000,680.000000,653.000000,672.000000,672.000000,4610
2019-02-20,685.000000,722.000000,685.000000,689.500000,689.500000,5040
2019-02-21,685.000000,705.000000,681.000000,681.000000,681.000000,1050
2019-02-22,690.000000,690.000000,678.000000,680.000000,680.000000,2060
2019-02-25,698.000000,698.000000,681.000000,685.000000,685.000000,1710
2019-02-26,686.500000,689.000000,678.000000,682.000000,682.000000,1900
2019-02-27,680.000000,680.000000,662.000000,676.000000,676.000000,1110
2019-02-28,684.000000,690.000000,682.000000,685.000000,685.000000,890
2019-03-01,687.000000,700.000000,685.000000,698.500000,698.500000,5910
2019-03-06,708.000000,715.000000,699.000000,714.000000,714.000000,4820
2019-03-07,715.000000,760.000000,710.000000,736.000000,736.000000,6130
2019-03-08,734.000000,734.000000,706.000000,715.500000,715.500000,5500
2019-03-11,719.000000,750.000000,719.000000,745.000000,745.000000,2020
2019-03-12,746.000000,758.000000,746.000000,749.000000,749.000000,3940
2019-03-13,760.000000,768.000000,750.000000,753.000000,753.000000,11860
2019-03-14,753.000000,760.000000,746.000000,753.000000,753.000000,2900
2019-03-15,750.000000,760.000000,740.000000,750.500000,750.500000,2230
2019-03-18,755.000000,770.000000,750.000000,750.000000,750.000000,1720
2019-03-19,760.000000,765.000000,756.000000,759.000000,759.000000,4500
2019-03-20,775.000000,799.000000,770.000000,771.000000,771.000000,3540
2019-03-21,790.000000,810.000000,790.000000,810.000000,810.000000,8830
2019-03-22,810.000000,859.500000,805.000000,809.500000,809.500000,3940
2019-03-25,800.000000,804.000000,780.000000,793.000000,793.000000,8690
2019-03-26,797.000000,817.000000,790.000000,790.000000,790.000000,2760
2019-03-27,810.000000,836.000000,810.000000,828.500000,828.500000,10230
2019-03-28,825.000000,828.000000,816.500000,826.000000,826.000000,17070
2019-03-29,841.000000,841.000000,815.500000,827.000000,827.000000,890
2019-04-01,823.000000,830.000000,808.000000,820.000000,820.000000,3110
2019-04-03,845.000000,845.000000,832.000000,837.000000,837.000000,4350
2019-04-04,840.000000,855.000000,840.000000,853.000000,853.000000,7160
2019-04-05,855.000000,878.000000,855.000000,866.000000,866.000000,3080
2019-04-08,867.000000,884.000000,865.000000,875.000000,875.000000,4220
2019-04-09,890.000000,895.000000,850.000000,869.500000,869.500000,8660
2019-04-10,864.500000,866.000000,850.000000,861.000000,861.000000,7680
2019-04-11,860.000000,864.500000,853.000000,855.500000,855.500000,7020
2019-04-12,850.000000,850.000000,830.000000,841.000000,841.000000,2100
2019-04-15,832.000000,832.000000,825.000000,830.000000,830.000000,1750
2019-04-16,850.000000,860.000000,842.000000,860.000000,860.000000,1870
2019-04-17,860.000000,863.500000,842.000000,863.500000,863.500000,4130
2019-04-22,880.000000,880.000000,870.000000,871.500000,871.500000,2650
2019-04-23,870.000000,888.000000,870.000000,884.000000,884.000000,6980
2019-04-24,890.000000,927.000000,890.000000,923.000000,923.000000,9540
2019-04-25,950.000000,980.000000,923.000000,923.000000,923.000000,2470
2019-04-26,920.000000,920.000000,909.500000,910.000000,910.000000,1750
2019-04-29,951.000000,951.000000,912.000000,913.000000,913.000000,14790
2019-04-30,890.000000,899.500000,879.000000,888.000000,888.000000,3110
2019-05-02,950.000000,955.000000,910.000000,942.500000,942.500000,4760
2019-05-03,950.000000,950.000000,933.000000,938.000000,938.000000,11510
2019-05-06,930.000000,938.000000,910.000000,933.500000,933.500000,54560
2019-05-07,933.000000,933.000000,910.000000,920.500000,920.500000,219220
2019-05-08,921.000000,950.000000,913.500000,919.500000,919.500000,189030
2019-05-09,909.000000,920.000000,900.000000,908.500000,908.500000,202910
2019-05-10,919.000000,919.000000,871.000000,887.500000,887.500000,230070
2019-05-13,850.000000,857.500000,835.000000,838.000000,838.000000,67200
2019-05-14,838.000000,855.000000,838.000000,851.000000,851.000000,50560
2019-05-15,850.000000,864.000000,850.000000,857.500000,857.500000,97060
2019-05-16,857.500000,867.000000,854.500000,855.000000,855.000000,210120
2019-05-17,847.000000,860.500000,847.000000,859.500000,859.500000,175520
2019-05-20,856.000000,856.000000,823.000000,827.000000,827.000000,76670
2019-05-21,827.000000,844.000000,827.000000,840.500000,840.500000,114910
2019-05-22,835.000000,835.000000,816.000000,824.000000,824.000000,188140
2019-05-23,810.000000,820.000000,805.000000,815.000000,815.000000,156110
2019-05-24,814.000000,819.500000,806.500000,807.500000,807.500000,152650
2019-05-27,804.000000,807.000000,790.000000,790.500000,790.500000,1000
2019-05-28,798.000000,804.000000,798.000000,799.000000,799.000000,351510
2019-05-29,804.500000,804.500000,786.000000,791.000000,791.000000,1960
2019-05-30,796.500000,800.000000,788.000000,800.000000,800.000000,460
2019-05-31,792.500000,801.000000,787.500000,790.500000,790.500000,2410
2019-06-03,791.500000,798.000000,771.000000,778.000000,778.000000,324580
2019-06-04,790.000000,804.000000,790.000000,804.000000,804.000000,292300
2019-06-05,817.000000,824.000000,814.000000,818.000000,818.000000,272650
2019-06-06,825.000000,835.000000,825.000000,835.000000,835.000000,375860
2019-06-07,846.000000,865.500000,846.000000,856.000000,856.000000,249480
2019-06-10,869.000000,878.000000,863.000000,865.000000,865.000000,238960
2019-06-11,867.000000,877.500000,858.000000,859.000000,859.000000,233170
2019-06-12,853.000000,860.000000,842.000000,843.500000,843.500000,5040
2019-06-13,858.000000,860.000000,844.000000,844.000000,844.000000,423170
2019-06-14,841.000000,858.500000,840.000000,856.000000,856.000000,454860
2019-06-18,878.000000,882.000000,862.000000,864.000000,864.000000,421210
2019-06-19,864.000000,870.000000,860.000000,863.000000,863.000000,359870
2019-06-21,863.500000,866.000000,859.500000,860.000000,860.000000,388420
2019-06-24,855.000000,859.000000,844.000000,847.000000,847.000000,248650
2019-06-25,844.000000,844.000000,832.500000,832.500000,832.500000,231500
2019-06-26,853.000000,860.000000,853.000000,856.000000,856.000000,21920
2019-06-27,861.000000,866.000000,854.000000,860.500000,860.500000,5020
2019-06-28,844.000000,861.000000,839.000000,839.000000,839.000000,3910
2019-07-01,856.000000,859.000000,849.000000,855.000000,855.000000,240910
2019-07-02,867.500000,867.500000,852.000000,853.500000,853.500000,288480
2019-07-03,853.500000,862.000000,853.500000,861.000000,861.000000,201000
2019-07-04,861.000000,861.000000,850.000000,850.000000,850.000000,720
2019-07-05,860.000000,865.000000,857.000000,860.000000,860.000000,392300
2019-07-10,855.500000,858.000000,850.000000,853.500000,853.500000,229470
2019-07-11,856.000000,857.000000,844.000000,848.000000,848.000000,562030
2019-07-12,851.000000,854.000000,847.000000,849.500000,849.500000,486120
2019-07-15,856.500000,873.000000,856.500000,868.500000,868.500000,3030
2019-07-16,875.500000,880.500000,870.000000,875.000000,875.000000,452880
2019-07-17,872.000000,873.000000,868.000000,868.500000,868.500000,241240
2019-07-18,869.000000,877.000000,866.000000,876.500000,876.500000,558520
2019-07-19,875.000000,877.000000,862.500000,864.000000,864.000000,601310
2019-07-22,873.000000,882.500000,872.000000,881.500000,881.500000,8010
2019-07-23,885.000000,894.000000,885.000000,891.000000,891.000000,2700
2019-07-24,896.500000,897.500000,891.000000,897.000000,897.000000,2400
2019-07-25,900.500000,907.000000,900.500000,902.500000,902.500000,4470
2019-07-26,902.000000,908.000000,900.000000,905.500000,905.500000,1610
2019-07-29,912.500000,925.000000,912.500000,920.500000,920.500000,1610
2019-07-30,915.000000,923.000000,910.500000,918.000000,918.000000,4160
2019-07-31,958.500000,965.000000,939.000000,940.000000,940.000000,9900
2019-08-01,960.000000,970.000000,922.000000,932.000000,932.000000,15100
2019-08-02,923.000000,923.000000,907.000000,908.000000,908.000000,4940
2019-08-05,907.000000,907.000000,878.000000,885.500000,885.500000,128470
2019-08-06,900.000000,900.000000,885.000000,896.000000,896.000000,150830
2019-08-07,900.000000,929.000000,888.000000,909.500000,909.500000,175020
2019-08-08,910.500000,923.500000,910.500000,923.500000,923.500000,201430
2019-08-09,922.500000,924.500000,910.000000,921.000000,921.000000,316280
2019-08-12,961.000000,1290.000000,930.000000,1117.500000,1117.500000,14880
2019-08-13,1120.000000,1289.000000,1120.000000,1234.000000,1234.000000,177800
2019-08-14,1240.000000,1246.500000,1200.000000,1233.500000,1233.500000,168480
2019-08-15,1200.000000,1200.000000,1150.000000,1172.000000,1172.000000,66060
2019-08-16,1173.000000,1200.000000,1150.000000,1171.500000,1171.500000,80400
2019-08-20,1200.000000,1220.000000,1152.500000,1172.000000,1172.000000,87060
2019-08-21,1183.500000,1183.500000,1166.000000,1170.000000,1170.000000,110940
2019-08-22,1175.000000,1185.000000,1170.000000,1176.000000,1176.000000,136390
2019-08-23,1165.000000,1183.000000,1112.500000,1127.000000,1127.000000,133190
2019-08-26,1127.000000,1150.000000,1127.000000,1139.000000,1139.000000,102230
2019-08-27,1155.500000,1169.000000,1141.500000,1165.500000,1165.500000,6990
2019-08-28,1199.000000,1230.000000,1180.000000,1226.000000,1226.000000,22290
2019-08-29,1240.000000,1290.000000,1218.500000,1221.500000,1221.500000,24920
2019-08-30,1249.000000,1362.000000,1244.000000,1334.500000,1334.500000,88060
2019-09-02,1345.000000,1449.000000,1250.000000,1316.500000,1316.500000,4660
2019-09-03,1338.000000,1340.000000,1215.000000,1267.000000,1267.000000,6810
2019-09-04,1295.000000,1295.000000,1255.000000,1273.000000,1273.000000,34630
2019-09-05,1275.000000,1335.000000,1248.000000,1335.000000,1335.000000,14340
2019-09-06,1340.000000,1375.000000,1316.000000,1362.000000,1362.000000,10300
2019-09-09,1415.000000,1415.000000,1345.000000,1374.500000,1374.500000,8230
2019-09-10,1375.000000,1450.000000,1372.000000,1441.000000,1441.000000,6030
2019-09-11,1500.000000,1539.000000,1465.000000,1482.500000,1482.500000,15550
2019-09-12,1515.000000,1562.000000,1500.000000,1555.000000,1555.000000,10000
2019-09-13,1560.000000,1624.500000,1499.500000,1597.500000,1597.500000,45220
2019-09-16,1600.000000,1690.000000,1524.500000,1535.000000,1535.000000,7220
2019-09-17,1535.000000,1580.000000,1500.000000,1551.000000,1551.000000,6310
2019-09-18,1590.000000,1600.000000,1530.000000,1579.000000,1579.000000,25040
2019-09-19,1600.000000,1630.000000,1500.000000,1524.500000,1524.500000,10140
2019-09-20,1538.000000,1538.000000,1490.500000,1491.000000,1491.000000,6540
2019-09-23,1500.000000,1500.000000,1455.000000,1480.000000,1480.000000,3570
2019-09-24,1510.000000,1510.000000,1390.000000,1432.500000,1432.500000,9860
2019-09-25,1444.000000,1444.000000,1409.000000,1428.000000,1428.000000,3900
2019-09-26,1428.000000,1428.000000,1395.000000,1410.000000,1410.000000,2950
2019-09-27,1415.000000,1420.000000,1347.000000,1375.000000,1375.000000,12330
2019-09-30,1397.000000,1420.000000,1397.000000,1420.000000,1420.000000,3900
2019-10-01,1420.000000,1515.000000,1420.000000,1509.000000,1509.000000,2940
2019-10-02,1508.000000,1508.000000,1448.000000,1463.000000,1463.000000,34050
2019-10-03,1466.000000,1475.000000,1420.500000,1454.000000,1454.000000,5860
2019-10-04,1464.000000,1534.000000,1464.000000,1518.000000,1518.000000,6710
2019-10-07,1564.000000,1564.000000,1490.000000,1500.500000,1500.500000,7210
2019-10-08,1500.500000,1525.000000,1470.000000,1503.000000,1503.000000,3410
2019-10-09,1548.000000,1548.000000,1480.000000,1533.000000,1533.000000,6050
2019-10-10,1598.000000,1600.000000,1546.500000,1557.000000,1557.000000,5290
2019-10-11,1566.000000,1630.000000,1566.000000,1624.000000,1624.000000,12290
2019-10-15,1635.000000,1645.000000,1612.000000,1620.000000,1620.000000,6860
